time,source,unit,glucoseReading
2017-08-23 19:53:44.000,tidepool,mg/dL,216.216
2017-08-23 19:53:50.174,nightscout,mg/dL,219.0
2017-08-23 19:58:44.000,tidepool,mg/dL,198.198
2017-08-23 19:58:50.150,nightscout,mg/dL,216.0
2017-08-23 20:03:44.000,tidepool,mg/dL,198.198
2017-08-23 20:03:50.497,nightscout,mg/dL,211.0
2017-08-23 20:08:44.000,tidepool,mg/dL,198.198
2017-08-23 20:08:50.100,nightscout,mg/dL,204.0
2017-08-23 20:13:44.000,tidepool,mg/dL,180.18
2017-08-23 20:13:50.198,nightscout,mg/dL,193.0
2017-08-23 20:18:44.000,tidepool,mg/dL,180.18
2017-08-23 20:18:50.298,nightscout,mg/dL,186.0
2017-08-23 20:23:44.000,tidepool,mg/dL,180.18
2017-08-23 20:23:50.396,nightscout,mg/dL,190.0
2017-08-23 20:28:44.000,tidepool,mg/dL,180.18
2017-08-23 20:28:50.371,nightscout,mg/dL,188.0
2017-08-23 20:33:44.000,tidepool,mg/dL,180.18
2017-08-23 20:33:50.469,nightscout,mg/dL,184.0
2017-08-23 20:38:44.000,tidepool,mg/dL,162.162
2017-08-23 20:38:50.319,nightscout,mg/dL,180.0
2017-08-23 20:43:44.000,tidepool,mg/dL,162.162
2017-08-23 20:43:50.294,nightscout,mg/dL,172.0
2017-08-23 20:48:44.000,tidepool,mg/dL,144.144
2017-08-23 20:48:50.518,nightscout,mg/dL,162.0
2017-08-23 20:53:44.000,tidepool,mg/dL,144.144
2017-08-23 20:53:50.615,nightscout,mg/dL,155.0
2017-08-23 20:58:44.000,tidepool,mg/dL,144.144
2017-08-23 20:58:50.218,nightscout,mg/dL,152.0
2017-08-23 21:03:43.000,tidepool,mg/dL,144.144
2017-08-23 21:03:50.319,nightscout,mg/dL,152.0
2017-08-23 21:08:43.000,tidepool,mg/dL,144.144
2017-08-23 21:08:49.292,nightscout,mg/dL,153.0
2017-08-23 21:13:43.000,tidepool,mg/dL,144.144
2017-08-23 21:13:49.268,nightscout,mg/dL,157.0
2017-08-23 21:18:43.000,tidepool,mg/dL,144.144
2017-08-23 21:18:49.243,nightscout,mg/dL,153.0
2017-08-23 21:23:43.000,tidepool,mg/dL,144.144
2017-08-23 21:23:49.340,nightscout,mg/dL,153.0
2017-08-23 21:28:43.000,tidepool,mg/dL,144.144
2017-08-23 21:28:49.106,nightscout,mg/dL,160.0
2017-08-23 21:33:43.000,tidepool,mg/dL,144.144
2017-08-23 21:33:49.709,nightscout,mg/dL,161.0
2017-08-23 21:38:43.000,tidepool,mg/dL,162.162
2017-08-23 21:38:49.427,nightscout,mg/dL,165.0
2017-08-23 21:43:43.000,tidepool,mg/dL,162.162
2017-08-23 21:43:49.145,nightscout,mg/dL,166.0
2017-08-23 21:48:43.000,tidepool,mg/dL,162.162
2017-08-23 21:48:49.625,nightscout,mg/dL,169.0
2017-08-23 21:53:43.000,tidepool,mg/dL,162.162
2017-08-23 21:53:49.705,nightscout,mg/dL,170.0
2017-08-23 21:58:43.000,tidepool,mg/dL,162.162
2017-08-23 21:58:49.169,nightscout,mg/dL,173.0
2017-08-23 22:03:44.000,tidepool,mg/dL,162.162
2017-08-23 22:03:48.774,nightscout,mg/dL,172.0
2017-08-23 22:08:43.000,tidepool,mg/dL,162.162
2017-08-23 22:08:49.478,nightscout,mg/dL,172.0
2017-08-23 22:13:43.000,tidepool,mg/dL,162.162
2017-08-23 22:13:48.714,nightscout,mg/dL,172.0
2017-08-23 22:18:43.000,tidepool,mg/dL,162.162
2017-08-23 22:18:49.144,nightscout,mg/dL,168.0
2017-08-23 22:23:43.000,tidepool,mg/dL,162.162
2017-08-23 22:23:48.623,nightscout,mg/dL,174.0
2017-08-23 22:28:43.000,tidepool,mg/dL,144.144
2017-08-23 22:28:48.731,nightscout,mg/dL,162.0
2017-08-23 22:33:43.000,tidepool,mg/dL,144.144
2017-08-23 22:33:49.219,nightscout,mg/dL,156.0
2017-08-23 22:38:43.000,tidepool,mg/dL,144.144
2017-08-23 22:38:49.446,nightscout,mg/dL,152.0
2017-08-23 22:43:43.000,tidepool,mg/dL,144.144
2017-08-23 22:43:49.446,nightscout,mg/dL,151.0
2017-08-23 22:48:43.000,tidepool,mg/dL,144.144
2017-08-23 22:48:48.676,nightscout,mg/dL,148.0
2017-08-23 22:53:43.000,tidepool,mg/dL,126.126
2017-08-23 22:53:48.945,nightscout,mg/dL,144.0
2017-08-23 22:55:18.000,googlesheet,mg/dL,151.0
2017-08-23 22:58:43.000,tidepool,mg/dL,126.126
2017-08-23 22:58:48.765,nightscout,mg/dL,142.0
2017-08-23 23:03:43.000,tidepool,mg/dL,126.126
2017-08-23 23:03:48.752,nightscout,mg/dL,141.0
2017-08-23 23:08:44.000,tidepool,mg/dL,126.126
2017-08-23 23:08:50.222,nightscout,mg/dL,134.0
2017-08-23 23:13:43.000,tidepool,mg/dL,126.126
2017-08-23 23:13:49.059,nightscout,mg/dL,130.0
2017-08-23 23:18:43.000,tidepool,mg/dL,108.108
2017-08-23 23:18:49.149,nightscout,mg/dL,125.0
2017-08-23 23:23:43.000,tidepool,mg/dL,108.108
2017-08-23 23:23:48.762,nightscout,mg/dL,123.0
2017-08-23 23:28:43.000,tidepool,mg/dL,108.108
2017-08-23 23:28:48.736,nightscout,mg/dL,117.0
2017-08-23 23:33:43.000,tidepool,mg/dL,108.108
2017-08-23 23:33:48.587,nightscout,mg/dL,112.0
2017-08-23 23:38:43.000,tidepool,mg/dL,108.108
2017-08-23 23:38:48.685,nightscout,mg/dL,111.0
2017-08-23 23:43:43.000,tidepool,mg/dL,90.09
2017-08-23 23:43:49.413,nightscout,mg/dL,106.0
2017-08-23 23:48:43.000,tidepool,mg/dL,90.09
2017-08-23 23:48:49.005,nightscout,mg/dL,103.0
2017-08-23 23:53:44.000,tidepool,mg/dL,90.09
2017-08-23 23:53:50.228,nightscout,mg/dL,101.0
2017-08-23 23:58:43.000,tidepool,mg/dL,90.09
2017-08-23 23:58:49.068,nightscout,mg/dL,108.0
2017-08-24 00:03:43.000,tidepool,mg/dL,108.108
2017-08-24 00:03:48.681,nightscout,mg/dL,117.0
2017-08-24 00:08:43.000,tidepool,mg/dL,126.126
2017-08-24 00:08:48.706,nightscout,mg/dL,127.0
2017-08-24 00:13:43.000,tidepool,mg/dL,126.126
2017-08-24 00:13:48.629,nightscout,mg/dL,144.0
2017-08-24 00:18:43.000,tidepool,mg/dL,144.144
2017-08-24 00:18:49.297,nightscout,mg/dL,157.0
2017-08-24 00:23:43.000,tidepool,mg/dL,162.162
2017-08-24 00:23:49.297,nightscout,mg/dL,169.0
2017-08-24 00:28:43.000,tidepool,mg/dL,144.144
2017-08-24 00:28:48.948,nightscout,mg/dL,161.0
2017-08-24 00:33:43.000,tidepool,mg/dL,162.162
2017-08-24 00:33:48.899,nightscout,mg/dL,169.0
2017-08-24 00:38:43.000,tidepool,mg/dL,162.162
2017-08-24 00:38:48.626,nightscout,mg/dL,173.0
2017-08-24 00:43:43.000,tidepool,mg/dL,162.162
2017-08-24 00:43:48.477,nightscout,mg/dL,173.0
2017-08-24 00:48:43.000,tidepool,mg/dL,162.162
2017-08-24 00:48:48.575,nightscout,mg/dL,174.0
2017-08-24 00:53:43.000,tidepool,mg/dL,162.162
2017-08-24 00:53:48.603,nightscout,mg/dL,176.0
2017-08-24 00:58:43.000,tidepool,mg/dL,162.162
2017-08-24 00:58:48.524,nightscout,mg/dL,180.0
2017-08-24 01:03:43.000,tidepool,mg/dL,162.162
2017-08-24 01:03:49.377,nightscout,mg/dL,177.0
2017-08-24 01:08:43.000,tidepool,mg/dL,162.162
2017-08-24 01:08:48.702,nightscout,mg/dL,171.0
2017-08-24 01:13:43.000,tidepool,mg/dL,162.162
2017-08-24 01:13:49.288,nightscout,mg/dL,168.0
2017-08-24 01:18:43.000,tidepool,mg/dL,144.144
2017-08-24 01:18:49.288,nightscout,mg/dL,161.0
2017-08-24 01:23:43.000,tidepool,mg/dL,144.144
2017-08-24 01:23:48.450,nightscout,mg/dL,147.0
2017-08-24 01:28:43.000,tidepool,mg/dL,126.126
2017-08-24 01:28:48.450,nightscout,mg/dL,134.0
2017-08-24 01:33:43.000,tidepool,mg/dL,108.108
2017-08-24 01:33:48.841,nightscout,mg/dL,119.0
2017-08-24 01:38:43.000,tidepool,mg/dL,108.108
2017-08-24 01:38:48.692,nightscout,mg/dL,114.0
2017-08-24 01:43:43.000,tidepool,mg/dL,108.108
2017-08-24 01:43:49.301,nightscout,mg/dL,118.0
2017-08-24 01:48:43.000,tidepool,mg/dL,108.108
2017-08-24 01:48:49.394,nightscout,mg/dL,112.0
2017-08-24 01:53:43.000,tidepool,mg/dL,108.108
2017-08-24 01:53:48.740,nightscout,mg/dL,111.0
2017-08-24 01:58:43.000,tidepool,mg/dL,108.108
2017-08-24 01:58:48.760,nightscout,mg/dL,114.0
2017-08-24 02:03:43.000,tidepool,mg/dL,108.108
2017-08-24 02:03:48.405,nightscout,mg/dL,116.0
2017-08-24 02:08:43.000,tidepool,mg/dL,108.108
2017-08-24 02:08:48.875,nightscout,mg/dL,117.0
2017-08-24 02:13:43.000,tidepool,mg/dL,108.108
2017-08-24 02:13:48.480,nightscout,mg/dL,117.0
2017-08-24 02:18:43.000,tidepool,mg/dL,108.108
2017-08-24 02:18:48.787,nightscout,mg/dL,114.0
2017-08-24 02:23:43.000,tidepool,mg/dL,108.108
2017-08-24 02:23:48.675,nightscout,mg/dL,116.0
2017-08-24 02:28:43.000,tidepool,mg/dL,108.108
2017-08-24 02:28:49.279,nightscout,mg/dL,115.0
2017-08-24 02:33:43.000,tidepool,mg/dL,108.108
2017-08-24 02:33:49.377,nightscout,mg/dL,118.0
2017-08-24 02:38:43.000,tidepool,mg/dL,108.108
2017-08-24 02:38:49.476,nightscout,mg/dL,119.0
2017-08-24 02:43:43.000,tidepool,mg/dL,108.108
2017-08-24 02:43:48.597,nightscout,mg/dL,117.0
2017-08-24 02:48:43.000,tidepool,mg/dL,108.108
2017-08-24 02:48:49.259,nightscout,mg/dL,116.0
2017-08-24 02:53:43.000,tidepool,mg/dL,108.108
2017-08-24 02:53:48.769,nightscout,mg/dL,116.0
2017-08-24 02:58:43.000,tidepool,mg/dL,126.126
2017-08-24 02:58:48.880,nightscout,mg/dL,142.0
2017-08-24 03:03:43.000,tidepool,mg/dL,126.126
2017-08-24 03:03:49.338,nightscout,mg/dL,144.0
2017-08-24 03:08:43.000,tidepool,mg/dL,144.144
2017-08-24 03:08:49.324,nightscout,mg/dL,148.0
2017-08-24 03:13:43.000,tidepool,mg/dL,144.144
2017-08-24 03:13:49.298,nightscout,mg/dL,149.0
2017-08-24 03:18:43.000,tidepool,mg/dL,126.126
2017-08-24 03:18:49.273,nightscout,mg/dL,140.0
2017-08-24 03:23:43.000,tidepool,mg/dL,126.126
2017-08-24 03:23:48.811,nightscout,mg/dL,140.0
2017-08-24 03:28:44.000,tidepool,mg/dL,126.126
2017-08-24 03:28:50.159,nightscout,mg/dL,142.0
2017-08-24 03:33:44.000,tidepool,mg/dL,126.126
2017-08-24 03:33:49.603,nightscout,mg/dL,144.0
2017-08-24 03:38:43.000,tidepool,mg/dL,144.144
2017-08-24 03:38:48.616,nightscout,mg/dL,151.0
2017-08-24 03:43:43.000,tidepool,mg/dL,144.144
2017-08-24 03:43:49.242,nightscout,mg/dL,162.0
2017-08-24 03:48:43.000,tidepool,mg/dL,162.162
2017-08-24 03:48:48.857,nightscout,mg/dL,166.0
2017-08-24 03:53:43.000,tidepool,mg/dL,162.162
2017-08-24 03:53:48.857,nightscout,mg/dL,167.0
2017-08-24 03:58:43.000,tidepool,mg/dL,162.162
2017-08-24 03:58:49.389,nightscout,mg/dL,164.0
2017-08-24 04:03:43.000,tidepool,mg/dL,144.144
2017-08-24 04:03:49.486,nightscout,mg/dL,155.0
2017-08-24 04:08:43.000,tidepool,mg/dL,144.144
2017-08-24 04:08:49.461,nightscout,mg/dL,152.0
2017-08-24 04:13:43.000,tidepool,mg/dL,144.144
2017-08-24 04:13:49.436,nightscout,mg/dL,149.0
2017-08-24 04:18:43.000,tidepool,mg/dL,144.144
2017-08-24 04:18:48.532,nightscout,mg/dL,149.0
2017-08-24 04:23:43.000,tidepool,mg/dL,144.144
2017-08-24 04:23:49.249,nightscout,mg/dL,154.0
2017-08-24 04:28:43.000,tidepool,mg/dL,144.144
2017-08-24 04:28:48.722,nightscout,mg/dL,153.0
2017-08-24 04:33:43.000,tidepool,mg/dL,144.144
2017-08-24 04:33:49.449,nightscout,mg/dL,155.0
2017-08-24 04:38:43.000,tidepool,mg/dL,144.144
2017-08-24 04:38:48.778,nightscout,mg/dL,156.0
2017-08-24 04:43:43.000,tidepool,mg/dL,144.144
2017-08-24 04:43:49.398,nightscout,mg/dL,157.0
2017-08-24 04:48:43.000,tidepool,mg/dL,144.144
2017-08-24 04:48:48.743,nightscout,mg/dL,158.0
2017-08-24 04:53:43.000,tidepool,mg/dL,144.144
2017-08-24 04:53:48.813,nightscout,mg/dL,158.0
2017-08-24 04:58:44.000,tidepool,mg/dL,144.144
2017-08-24 04:58:50.094,nightscout,mg/dL,156.0
2017-08-24 05:03:43.000,tidepool,mg/dL,144.144
2017-08-24 05:03:49.156,nightscout,mg/dL,157.0
2017-08-24 05:08:43.000,tidepool,mg/dL,144.144
2017-08-24 05:08:49.272,nightscout,mg/dL,158.0
2017-08-24 05:13:43.000,tidepool,mg/dL,144.144
2017-08-24 05:13:49.370,nightscout,mg/dL,160.0
2017-08-24 05:14:27.000,googlesheet,mg/dL,238.0
2017-08-24 05:18:43.000,tidepool,mg/dL,162.162
2017-08-24 05:18:48.674,nightscout,mg/dL,163.0
2017-08-24 05:23:43.000,tidepool,mg/dL,162.162
2017-08-24 05:23:49.186,nightscout,mg/dL,166.0
2017-08-24 05:28:43.000,tidepool,mg/dL,162.162
2017-08-24 05:28:49.402,nightscout,mg/dL,169.0
2017-08-24 05:33:43.000,tidepool,mg/dL,162.162
2017-08-24 05:33:49.253,nightscout,mg/dL,172.0
2017-08-24 05:38:43.000,tidepool,mg/dL,162.162
2017-08-24 05:38:48.563,nightscout,mg/dL,173.0
2017-08-24 05:43:43.000,tidepool,mg/dL,162.162
2017-08-24 05:43:48.674,nightscout,mg/dL,170.0
2017-08-24 05:48:43.000,tidepool,mg/dL,162.162
2017-08-24 05:48:49.298,nightscout,mg/dL,171.0
2017-08-24 05:53:43.000,tidepool,mg/dL,162.162
2017-08-24 05:53:49.275,nightscout,mg/dL,173.0
2017-08-24 05:58:43.000,tidepool,mg/dL,162.162
2017-08-24 05:58:49.374,nightscout,mg/dL,172.0
2017-08-24 06:03:43.000,tidepool,mg/dL,162.162
2017-08-24 06:03:49.473,nightscout,mg/dL,168.0
2017-08-24 06:08:43.000,tidepool,mg/dL,162.162
2017-08-24 06:08:49.199,nightscout,mg/dL,173.0
2017-08-24 06:13:43.000,tidepool,mg/dL,162.162
2017-08-24 06:13:49.173,nightscout,mg/dL,179.0
2017-08-24 06:18:43.000,tidepool,mg/dL,180.18
2017-08-24 06:18:48.793,nightscout,mg/dL,181.0
2017-08-24 06:23:43.000,tidepool,mg/dL,180.18
2017-08-24 06:23:49.410,nightscout,mg/dL,185.0
2017-08-24 06:28:43.000,tidepool,mg/dL,180.18
2017-08-24 06:28:48.755,nightscout,mg/dL,190.0
2017-08-24 06:33:43.000,tidepool,mg/dL,180.18
2017-08-24 06:33:48.855,nightscout,mg/dL,190.0
2017-08-24 06:38:43.000,tidepool,mg/dL,180.18
2017-08-24 06:38:49.459,nightscout,mg/dL,190.0
2017-08-24 06:43:43.000,tidepool,mg/dL,180.18
2017-08-24 06:43:49.434,nightscout,mg/dL,186.0
2017-08-24 06:48:43.000,tidepool,mg/dL,180.18
2017-08-24 06:48:49.284,nightscout,mg/dL,181.0
2017-08-24 06:53:43.000,tidepool,mg/dL,180.18
2017-08-24 06:53:48.754,nightscout,mg/dL,181.0
2017-08-24 06:58:43.000,tidepool,mg/dL,180.18
2017-08-24 06:58:49.358,nightscout,mg/dL,182.0
2017-08-24 07:03:43.000,tidepool,mg/dL,180.18
2017-08-24 07:03:49.567,nightscout,mg/dL,183.0
2017-08-24 07:08:43.000,tidepool,mg/dL,180.18
2017-08-24 07:08:48.947,nightscout,mg/dL,184.0
2017-08-24 07:13:43.000,tidepool,mg/dL,180.18
2017-08-24 07:13:49.543,nightscout,mg/dL,186.0
2017-08-24 07:18:43.000,tidepool,mg/dL,180.18
2017-08-24 07:18:49.380,nightscout,mg/dL,188.0
2017-08-24 07:23:43.000,tidepool,mg/dL,180.18
2017-08-24 07:23:49.377,nightscout,mg/dL,196.0
2017-08-24 07:28:43.000,tidepool,mg/dL,198.198
2017-08-24 07:28:49.724,nightscout,mg/dL,206.0
2017-08-24 07:33:43.000,tidepool,mg/dL,198.198
2017-08-24 07:33:49.447,nightscout,mg/dL,210.0
2017-08-24 07:38:43.000,tidepool,mg/dL,198.198
2017-08-24 07:38:49.423,nightscout,mg/dL,212.0
2017-08-24 07:43:43.000,tidepool,mg/dL,198.198
2017-08-24 07:43:49.398,nightscout,mg/dL,214.0
2017-08-24 07:48:43.000,tidepool,mg/dL,198.198
2017-08-24 07:48:49.496,nightscout,mg/dL,215.0
2017-08-24 07:49:07.000,googlesheet,mg/dL,144.0
2017-08-24 07:53:43.000,tidepool,mg/dL,198.198
2017-08-24 07:53:49.470,nightscout,mg/dL,215.0
2017-08-24 07:58:43.000,tidepool,mg/dL,198.198
2017-08-24 07:58:49.322,nightscout,mg/dL,211.0
2017-08-24 08:03:43.000,tidepool,mg/dL,198.198
2017-08-24 08:03:49.422,nightscout,mg/dL,210.0
2017-08-24 08:08:43.000,tidepool,mg/dL,198.198
2017-08-24 08:08:49.395,nightscout,mg/dL,213.0
2017-08-24 08:13:43.000,tidepool,mg/dL,216.216
2017-08-24 08:13:49.372,nightscout,mg/dL,217.0
2017-08-24 08:18:43.000,tidepool,mg/dL,198.198
2017-08-24 08:18:49.716,nightscout,mg/dL,216.0
2017-08-24 08:23:43.000,tidepool,mg/dL,198.198
2017-08-24 08:23:48.781,nightscout,mg/dL,204.0
2017-08-24 08:28:43.000,tidepool,mg/dL,198.198
2017-08-24 08:28:48.128,nightscout,mg/dL,213.0
2017-08-24 08:33:43.000,tidepool,mg/dL,198.198
2017-08-24 08:33:48.607,nightscout,mg/dL,212.0
2017-08-24 08:38:43.000,tidepool,mg/dL,198.198
2017-08-24 08:38:48.706,nightscout,mg/dL,216.0
2017-08-24 08:43:43.000,tidepool,mg/dL,216.216
2017-08-24 08:43:48.680,nightscout,mg/dL,224.0
2017-08-24 08:48:43.000,tidepool,mg/dL,234.234
2017-08-24 08:48:48.655,nightscout,mg/dL,235.0
2017-08-24 08:53:43.000,tidepool,mg/dL,234.234
2017-08-24 08:53:48.630,nightscout,mg/dL,242.0
2017-08-24 08:58:43.000,tidepool,mg/dL,234.234
2017-08-24 08:58:48.729,nightscout,mg/dL,245.0
2017-08-24 09:03:43.000,tidepool,mg/dL,234.234
2017-08-24 09:03:48.705,nightscout,mg/dL,246.0
2017-08-24 09:08:43.000,tidepool,mg/dL,234.234
2017-08-24 09:08:48.678,nightscout,mg/dL,247.0
2017-08-24 09:13:43.000,tidepool,mg/dL,234.234
2017-08-24 09:13:48.653,nightscout,mg/dL,237.0
2017-08-24 09:18:43.000,tidepool,mg/dL,216.216
2017-08-24 09:18:48.883,nightscout,mg/dL,227.0
2017-08-24 09:23:43.000,tidepool,mg/dL,216.216
2017-08-24 09:23:48.673,nightscout,mg/dL,229.0
2017-08-24 09:28:43.000,tidepool,mg/dL,216.216
2017-08-24 09:28:49.016,nightscout,mg/dL,234.0
2017-08-24 09:33:43.000,tidepool,mg/dL,234.234
2017-08-24 09:33:48.746,nightscout,mg/dL,235.0
2017-08-24 09:38:43.000,tidepool,mg/dL,234.234
2017-08-24 09:38:48.842,nightscout,mg/dL,236.0
2017-08-24 09:43:43.000,tidepool,mg/dL,216.216
2017-08-24 09:43:48.695,nightscout,mg/dL,234.0
2017-08-24 09:48:43.000,tidepool,mg/dL,216.216
2017-08-24 09:48:48.792,nightscout,mg/dL,231.0
2017-08-24 09:53:43.000,tidepool,mg/dL,216.216
2017-08-24 09:53:48.645,nightscout,mg/dL,225.0
2017-08-24 09:58:43.000,tidepool,mg/dL,216.216
2017-08-24 09:58:48.618,nightscout,mg/dL,221.0
2017-08-24 10:03:43.000,tidepool,mg/dL,216.216
2017-08-24 10:03:48.592,nightscout,mg/dL,219.0
2017-08-24 10:08:43.000,tidepool,mg/dL,216.216
2017-08-24 10:08:48.691,nightscout,mg/dL,218.0
2017-08-24 10:13:43.000,tidepool,mg/dL,198.198
2017-08-24 10:13:48.666,nightscout,mg/dL,206.0
2017-08-24 10:18:43.000,tidepool,mg/dL,198.198
2017-08-24 10:18:48.641,nightscout,mg/dL,199.0
2017-08-24 10:23:43.000,tidepool,mg/dL,180.18
2017-08-24 10:23:49.111,nightscout,mg/dL,195.0
2017-08-24 10:28:43.000,tidepool,mg/dL,180.18
2017-08-24 10:28:49.024,nightscout,mg/dL,191.0
2017-08-24 10:32:34.000,googlesheet,mg/dL,95.0
2017-08-24 10:33:43.000,tidepool,mg/dL,180.18
2017-08-24 10:33:48.625,nightscout,mg/dL,189.0
2017-08-24 10:38:43.000,tidepool,mg/dL,180.18
2017-08-24 10:38:48.602,nightscout,mg/dL,186.0
2017-08-24 10:43:43.000,tidepool,mg/dL,180.18
2017-08-24 10:43:48.701,nightscout,mg/dL,185.0
2017-08-24 10:48:43.000,tidepool,mg/dL,180.18
2017-08-24 10:48:49.045,nightscout,mg/dL,185.0
2017-08-24 10:53:43.000,tidepool,mg/dL,180.18
2017-08-24 10:53:48.649,nightscout,mg/dL,182.0
2017-08-24 10:58:43.000,tidepool,mg/dL,162.162
2017-08-24 10:58:48.749,nightscout,mg/dL,178.0
2017-08-24 11:03:43.000,tidepool,mg/dL,162.162
2017-08-24 11:03:48.602,nightscout,mg/dL,173.0
2017-08-24 11:03:55.000,googlesheet,mg/dL,91.0
2017-08-24 11:08:43.000,tidepool,mg/dL,162.162
2017-08-24 11:08:48.574,nightscout,mg/dL,169.0
2017-08-24 11:13:43.000,tidepool,mg/dL,162.162
2017-08-24 11:13:48.296,nightscout,mg/dL,164.0
2017-08-24 11:18:43.000,tidepool,mg/dL,144.144
2017-08-24 11:18:48.296,nightscout,mg/dL,159.0
2017-08-24 11:23:43.000,tidepool,mg/dL,144.144
2017-08-24 11:23:48.242,nightscout,mg/dL,154.0
2017-08-24 11:28:43.000,tidepool,mg/dL,144.144
2017-08-24 11:28:49.093,nightscout,mg/dL,146.0
2017-08-24 11:33:43.000,tidepool,mg/dL,126.126
2017-08-24 11:33:48.570,nightscout,mg/dL,142.0
2017-08-24 11:38:43.000,tidepool,mg/dL,126.126
2017-08-24 11:38:48.545,nightscout,mg/dL,138.0
2017-08-24 11:43:43.000,tidepool,mg/dL,126.126
2017-08-24 11:43:48.891,nightscout,mg/dL,135.0
2017-08-24 11:48:43.000,tidepool,mg/dL,126.126
2017-08-24 11:48:48.494,nightscout,mg/dL,132.0
2017-08-24 11:53:43.000,tidepool,mg/dL,108.108
2017-08-24 11:53:48.594,nightscout,mg/dL,126.0
2017-08-24 11:58:43.000,tidepool,mg/dL,108.108
2017-08-24 11:58:48.939,nightscout,mg/dL,124.0
2017-08-24 12:03:43.000,tidepool,mg/dL,108.108
2017-08-24 12:03:48.544,nightscout,mg/dL,121.0
2017-08-24 12:08:43.000,tidepool,mg/dL,108.108
2017-08-24 12:08:48.888,nightscout,mg/dL,119.0
2017-08-24 12:13:43.000,tidepool,mg/dL,108.108
2017-08-24 12:13:48.490,nightscout,mg/dL,115.0
2017-08-24 12:18:43.000,tidepool,mg/dL,90.09
2017-08-24 12:18:48.463,nightscout,mg/dL,108.0
2017-08-24 12:23:43.000,tidepool,mg/dL,90.09
2017-08-24 12:23:48.440,nightscout,mg/dL,106.0
2017-08-24 12:28:43.000,tidepool,mg/dL,108.108
2017-08-24 12:28:48.391,nightscout,mg/dL,114.0
2017-08-24 12:33:43.000,tidepool,mg/dL,108.108
2017-08-24 12:33:48.513,nightscout,mg/dL,110.0
2017-08-24 12:38:43.000,tidepool,mg/dL,108.108
2017-08-24 12:38:48.316,nightscout,mg/dL,118.0
2017-08-24 12:43:43.000,tidepool,mg/dL,126.126
2017-08-24 12:43:48.316,nightscout,mg/dL,130.0
2017-08-24 12:48:43.000,tidepool,mg/dL,126.126
2017-08-24 12:48:48.328,nightscout,mg/dL,144.0
2017-08-24 12:53:43.000,tidepool,mg/dL,144.144
2017-08-24 12:53:48.842,nightscout,mg/dL,154.0
2017-08-24 12:58:43.000,tidepool,mg/dL,144.144
2017-08-24 12:58:48.971,nightscout,mg/dL,160.0
2017-08-24 13:03:43.000,tidepool,mg/dL,162.162
2017-08-24 13:03:48.486,nightscout,mg/dL,167.0
2017-08-24 13:08:43.000,tidepool,mg/dL,162.162
2017-08-24 13:08:48.459,nightscout,mg/dL,168.0
2017-08-24 13:13:43.000,tidepool,mg/dL,162.162
2017-08-24 13:13:48.357,nightscout,mg/dL,167.0
2017-08-24 13:18:43.000,tidepool,mg/dL,162.162
2017-08-24 13:18:48.171,nightscout,mg/dL,168.0
2017-08-24 13:23:43.000,tidepool,mg/dL,162.162
2017-08-24 13:23:48.171,nightscout,mg/dL,163.0
2017-08-24 13:28:43.000,tidepool,mg/dL,162.162
2017-08-24 13:28:48.283,nightscout,mg/dL,163.0
2017-08-24 13:33:43.000,tidepool,mg/dL,144.144
2017-08-24 13:33:48.490,nightscout,mg/dL,160.0
2017-08-24 13:38:43.000,tidepool,mg/dL,144.144
2017-08-24 13:38:48.726,nightscout,mg/dL,157.0
2017-08-24 13:43:43.000,tidepool,mg/dL,144.144
2017-08-24 13:43:48.698,nightscout,mg/dL,152.0
2017-08-24 13:48:43.000,tidepool,mg/dL,126.126
2017-08-24 13:48:48.426,nightscout,mg/dL,143.0
2017-08-24 13:53:43.000,tidepool,mg/dL,126.126
2017-08-24 13:53:48.402,nightscout,mg/dL,134.0
2017-08-24 13:58:43.000,tidepool,mg/dL,126.126
2017-08-24 13:58:48.991,nightscout,mg/dL,127.0
2017-08-24 14:03:43.000,tidepool,mg/dL,108.108
2017-08-24 14:03:49.200,nightscout,mg/dL,120.0
2017-08-24 14:08:43.000,tidepool,mg/dL,108.108
2017-08-24 14:08:49.141,nightscout,mg/dL,114.0
2017-08-24 14:13:43.000,tidepool,mg/dL,90.09
2017-08-24 14:13:48.890,nightscout,mg/dL,108.0
2017-08-24 14:18:43.000,tidepool,mg/dL,90.09
2017-08-24 14:18:48.864,nightscout,mg/dL,96.0
2017-08-24 14:23:43.000,tidepool,mg/dL,90.09
2017-08-24 14:23:49.034,nightscout,mg/dL,92.0
2017-08-24 14:28:43.000,tidepool,mg/dL,72.072
2017-08-24 14:28:48.862,nightscout,mg/dL,86.0
2017-08-24 14:33:43.000,tidepool,mg/dL,72.072
2017-08-24 14:33:49.340,nightscout,mg/dL,78.0
2017-08-24 14:38:43.000,tidepool,mg/dL,72.072
2017-08-24 14:38:49.191,nightscout,mg/dL,74.0
2017-08-24 14:43:43.000,tidepool,mg/dL,54.054
2017-08-24 14:43:49.412,nightscout,mg/dL,71.0
2017-08-24 14:48:43.000,tidepool,mg/dL,54.054
2017-08-24 14:48:49.006,nightscout,mg/dL,66.0
2017-08-24 14:53:43.000,tidepool,mg/dL,54.054
2017-08-24 14:53:48.979,nightscout,mg/dL,67.0
2017-08-24 14:58:42.000,tidepool,mg/dL,54.054
2017-08-24 14:58:48.250,nightscout,mg/dL,66.0
2017-08-24 15:03:42.000,tidepool,mg/dL,54.054
